case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.76.55|110TR044|20220103|BDM-1-53611568,2022,20220103,2021-12-27,3.76.55,花蓮縣政府,110TR044,111年花蓮縣政府旅遊服務中心委託管理案,<勞務類>866與管理顧問有關之服務,經公開評選或公開徵求之限制性招標,準用最有利標,3978700,3978700,1,原鄉興業有限公司,花蓮縣(原住民地區),花蓮縣－全區,111/01/01－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220103&fn=BDM-1-53611568.xml,data/raw/hualien/2022/tenders/20220103_3.76.55_110TR044.json
3.76.55|AB1100002323|20220103|BDM-1-53611153,2022,20220103,2021-12-27,3.76.55,花蓮縣政府,AB1100002323,110年度花蓮縣臺灣原住民族文化館演出活動宣傳行銷及票券代售（代印）服務勞務採購案,"<勞務類>96娛樂,文化,體育服務",經公開評選或公開徵求之限制性招標,準用最有利標,1750000,1750000,1,怡園實業股份有限公司,花蓮縣(原住民地區),花蓮縣－全區,110/12/29－111/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220103&fn=BDM-1-53611153.xml,data/raw/hualien/2022/tenders/20220103_3.76.55_AB1100002323.json
3.76.55|AC1101123|20220103|BDM-1-53610513,2022,20220103,2021-12-28,3.76.55,花蓮縣政府,AC1101123,111年度戶役政資訊系統電腦軟硬體設備維護,<勞務類>845辦公室機器及設備(包括電腦)之維修服務,經公開評選或公開徵求之限制性招標,準用最有利標,1350550,1350550,1,大同股份有限公司花蓮分公司,花蓮縣(原住民地區),花蓮縣－全區,111/01/01－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220103&fn=BDM-1-53610513.xml,data/raw/hualien/2022/tenders/20220103_3.76.55_AC1101123.json
3.76.55|AG1100004137|20220103|BDM-1-53611040,2022,20220103,2021-12-29,3.76.55,花蓮縣政府,AG1100004137,壽豐鄉鹽寮漁港坡道改善工程,<工程類>5139其他土木工程,公開取得報價單或企劃書,最低標,355280,330000,1,宜和營造有限公司,花蓮縣(原住民地區),花蓮縣－全區,111/01/10－111/01/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220103&fn=BDM-1-53611040.xml,data/raw/hualien/2022/tenders/20220103_3.76.55_AG1100004137.json
3.76.55|AG110120601|20220103|BDM-1-53611248,2022,20220103,2021-12-29,3.76.55,花蓮縣政府,AG110120601,玉里鎮大禹社區整修工程,<工程類>5139其他土木工程,公開招標,最低標,1020000,959500,1,東麟土木包工業,花蓮縣(原住民地區),花蓮縣－玉里,111/01/07－111/02/18(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220103&fn=BDM-1-53611248.xml,data/raw/hualien/2022/tenders/20220103_3.76.55_AG110120601.json
3.76.55|AG1110001001|20220103|aaa-53612790,2022,20220103,2021-12-30,3.76.55,花蓮縣政府,AG1110001001,111年花蓮縣政府知卡宣綠森林親水公園環境維護及南埔苗圃、曼波園區勞務等工作僱用張月英等23人,<勞務類>881附帶於農、牧、林之服務,限制性招標(未經公開評選或公開徵求),最低標,1344,1344,1,張月英等23人,花蓮縣(原住民地區),花蓮縣－全區,111/01/01－111/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2MTI3OTA=,data/raw/hualien/2022/tenders/20220103_3.76.55_AG1110001001.json
3.76.55|EC110113001|20220103|BDM-1-53610961,2022,20220103,2021-12-22,3.76.55,花蓮縣政府,EC110113001,中區道路排水溝改善工程(壽豐鄉、光復鄉、豐濱鄉),<工程類>5139其他土木工程,公開招標,最低標,5970002,5700000,1,平順土木包工業(獨資),花蓮縣(原住民地區),"花蓮縣－壽豐,花蓮縣－光復,花蓮縣－豐濱",111/01/14－111/03/29(預估),,,排水清淤,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220103&fn=BDM-1-53610961.xml,data/raw/hualien/2022/tenders/20220103_3.76.55_EC110113001.json
3.76.55|EC110120201|20220103|BDM-1-53610609,2022,20220103,2021-12-22,3.76.55,花蓮縣政府,EC110120201,111年度花蓮縣下水道災害搶修(險)工程開口契約,<工程類>5133水道、海港、水壩及其他水利工程,公開招標,最低標,1425000,1320000,1,宜和營造有限公司,花蓮縣(原住民地區),花蓮縣－全區,111/01/07－111/12/31(預估),,,排水清淤,1,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220103&fn=BDM-1-53610609.xml,data/raw/hualien/2022/tenders/20220103_3.76.55_EC110120201.json
3.76.55|EC110121001|20220103|BDM-1-53611692,2022,20220103,2021-12-29,3.76.55,花蓮縣政府,EC110121001,110年吉安鄉道路排水及擋土牆改善工程,<工程類>5139其他土木工程,公開招標,最低標,4924000,4060000,1,墨思土木包工業,花蓮縣(原住民地區),花蓮縣－吉安,111/01/15－111/04/23(預估),,,排水清淤,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220103&fn=BDM-1-53611692.xml,data/raw/hualien/2022/tenders/20220103_3.76.55_EC110121001.json
3.76.55|EP110111701|20220103|BDM-1-53610718,2022,20220103,2021-12-15,3.76.55,花蓮縣政府,EP110111701,111年度「花蓮縣焚化再生粒料作為水泥生料使用計畫」勞務採購案,<勞務類>94污水及垃圾處理、公共衛生及其他環保服務,公開招標,最低標,4875000,4788750,1,亞洲水泥股份有限公司花蓮製造廠,花蓮縣(原住民地區),花蓮縣－花蓮,111/01/01－111/11/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220103&fn=BDM-1-53610718.xml,data/raw/hualien/2022/tenders/20220103_3.76.55_EP110111701.json
