case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.87.10|107A-297|20190102|BDM-1-52664412,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107A-297,臺中市西區專三之二簡易綠美化工程,<工程類>5139其他土木工程,公開招標,最低標,5355751,5108000,1,名園營造有限公司,臺中市(非原住民地區),臺中市－西區,108/01/06－108/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52664412.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107A-297.json
3.87.10|107A-356|20190102|BDM-1-52664422,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107A-356,城鎮之心鐵道綠廊潭心計畫工程（第二標）,<工程類>5159其他專業工程,公開招標,最有利標,118518901,118510000,1,國芳營造有限公司,臺中市(非原住民地區),臺中市－潭子區,108/01/06－109/03/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52664422.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107A-356.json
3.87.10|107A-383|20190102|BDM-1-52664418,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107A-383,108年度臺中市重劃區路燈增設汰換及養護工程,<工程類>5164電力工程,公開招標,最低標,1315500,808000,1,盈信電器工程有限公司,臺中市(非原住民地區),臺中市－四、五、七、八、九、十、十一、十二期重劃區、臺中港特定區、 廓子地區及太平新光區段徵收區區段重劃區、 水湳經貿園區重劃區,108/01/06－108/12/31(預估),,,路燈照明,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52664418.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107A-383.json
3.87.10|107A-389|20190102|BDM-1-52665389,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107A-389,108年度臺中市第二工程隊轄區人行陸橋及地下道維護工程,<工程類>5139其他土木工程,公開招標,最低標,3435000,2919748,1,東龍實業股份有限公司,臺中市(非原住民地區),"臺中市－豐原區,后里區,石岡區,東勢區,和平區,新社區,潭子區,大雅區,神岡區",108/01/06－109/03/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52665389.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107A-389.json
3.87.10|107A-406|20190102|BDM-1-52665249,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107A-406,108年度臺中市無障礙斜坡道改善及路障拆除工程開口契約(第二三四工區及鄰近地區),"<工程類>5132橋樑,高架快速道路,隧道及地鐵",公開招標,最低標,5000000,4345000,1,致盛營造有限公司,臺中市(非原住民地區),"太平區,大里區,霧峰區,烏日區,豐原區,后里區,石岡區,東勢區,和平區,新社區,潭子區,大雅區,神岡區,大肚區,沙鹿區,龍井區,梧棲區,清水區,大甲區,外埔區,大安區及鄰近地區",108/01/06－109/06/30(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52665249.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107A-406.json
3.87.10|107A-409|20190102|BDM-1-52665255,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107A-409,臺中市108年度大甲、大安、外埔、清水等區景觀設施及綠美化改善工程,<工程類>5139其他土木工程,公開招標,最低標,6106987,5520000,1,福島祥造園有限公司,臺中市(非原住民地區),"臺中市－清水區,臺中市－大甲區,臺中市－外埔區,臺中市－大安區",108/01/06－108/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52665255.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107A-409.json
3.87.10|107B-084|20190102|BDM-1-52664984,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107B-084,臺中市108年度亮點型公園綠美化維護工作-臺中公園、北屯兒童公園、秋紅谷及廣六,<勞務類>865管理顧問服務,限制性招標(經公開評選或公開徵求),準用最有利標,18048255,17280000,1,全勝園藝事業有限公司,臺中市(非原住民地區),"臺中市－中區,臺中市－北區,臺中市－西屯區,臺中市－北屯區",108/01/06－108/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52664984.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107B-084.json
3.87.10|107B-088|20190102|BDM-1-52665350,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107B-088,臺中市108年度區域型公園綠美化維護工作-健康公園等十座公園,<勞務類>865管理顧問服務,限制性招標(經公開評選或公開徵求),準用最有利標,13484854,12380000,1,燕山景觀有限公司,臺中市(非原住民地區),"臺中市－南區,臺中市－南屯區",108/01/06－108/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52665350.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107B-088.json
3.87.10|107B-089|20190102|BDM-1-52665060,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107B-089,臺中市108年度區域型公園綠美化維護工作-市政公園等七座公園,<勞務類>865管理顧問服務,限制性招標(經公開評選或公開徵求),準用最有利標,10044461,9730000,1,千藝園園藝事業有限公司,臺中市(非原住民地區),臺中市－西屯區,108/01/06－108/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52665060.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107B-089.json
3.87.10|107B-091|20190102|BDM-1-52665028,2019,20190102,2018-12-27,3.87.10,臺中市政府建設局,107B-091,臺中市108年度區域型公園綠美化維護工作-英才公園等九座公園,<勞務類>865管理顧問服務,限制性招標(經公開評選或公開徵求),準用最有利標,14729246,13590000,1,冠景景觀有限公司,臺中市(非原住民地區),"臺中市－中西區,東區,北區",108/01/06－108/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20190102&fn=BDM-1-52665028.xml,data/raw/taichung/2019/tenders/20190102_3.87.10_107B-091.json
