case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.87.1|11409221035|20260102|BDM-1-71073168,2026,20260102,2025-12-23,3.87.1,臺中市政府秘書處,11409221035,115年臺中市政府陽明市政大樓環境清潔維護採購,<勞務類>874建築物清潔服務,經公開評選或公開徵求之限制性招標,準用最有利標,5211888,5211888,1,綠地環保事業股份有限公司,臺中市(非原住民地區),臺中市－豐原區,115/01/01－115/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71073168.xml,data/raw/taichung/2026/tenders/20260102_3.87.1_11409221035.json
3.87.1|11409261437|20260102|BDM-1-71073041,2026,20260102,2025-12-26,3.87.1,臺中市政府秘書處,11409261437,115年度臺中市政府陽明巿政大樓機電、消防、給排水設備維護保養採購,<勞務類>8676技術檢定與分析服務,經公開評選或公開徵求之限制性招標,準用最有利標,2300000,2300000,1,國霖機電管理服務股份有限公司,臺中市(非原住民地區),臺中市－豐原區,115/01/01－115/12/31(預估),,,排水清淤,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71073041.xml,data/raw/taichung/2026/tenders/20260102_3.87.1_11409261437.json
3.87.1|11409301101|20260102|BDM-1-71072907,2026,20260102,2025-12-23,3.87.1,臺中市政府秘書處,11409301101,115年臺中市政府陽明市政大樓保全警衛勤務暨系統採購,<勞務類>873調查及保安服務,經公開評選或公開徵求之限制性招標,準用最有利標,3964800,3964800,1,勤益國際保全股份有限公司,臺中市(非原住民地區),臺中市－豐原區,115/01/01－115/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71072907.xml,data/raw/taichung/2026/tenders/20260102_3.87.1_11409301101.json
3.87.1|11410021420|20260102|BDM-1-71072442,2026,20260102,2025-12-22,3.87.1,臺中市政府秘書處,11410021420,115年度臺中巿政府臺灣大道巿政大樓空調設備維護保養採購,<勞務類>8676技術檢定與分析服務,經公開評選或公開徵求之限制性招標,準用最有利標,6980000,6900000,1,國霖機電管理服務股份有限公司,臺中市(非原住民地區),臺中市－西屯區,115/01/01－115/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71072442.xml,data/raw/taichung/2026/tenders/20260102_3.87.1_11410021420.json
3.87.1|11410211328|20260102|BDM-1-71072261,2026,20260102,2025-12-17,3.87.1,臺中市政府秘書處,11410211328,臺中市政府115年度生日賀禮採購案,<財物類>389其他製造商品,公開取得報價單或企劃書,參考最有利標精神,1485000,1485000,1,臺中市霧峰區農會,臺中市(非原住民地區),臺中市－全區,115/01/01－115/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71072261.xml,data/raw/taichung/2026/tenders/20260102_3.87.1_11410211328.json
3.87.1|11410281620|20260102|BDM-1-71072147,2026,20260102,2025-12-26,3.87.1,臺中市政府秘書處,11410281620,115年度臺中市政府通訊及話務系統設備維護採購案,<勞務類>754電信相關服務,經公開評選或公開徵求之限制性招標,準用最有利標,4415400,4380000,1,常亨資訊股份有限公司,臺中市(非原住民地區),"臺中市－西屯區,臺中市－豐原區",115/01/01－115/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71072147.xml,data/raw/taichung/2026/tenders/20260102_3.87.1_11410281620.json
3.87.1|11411181420|20260102|BDM-1-71072810,2026,20260102,2025-12-26,3.87.1,臺中市政府秘書處,11411181420,臺中市政府115年度春節禮盒採購案,"<財物類>23穀粉,澱粉及澱粉製品;其他食品",公開招標,最有利標,2522000,2522000,1,昭拾商行,其他,其他－其他,115/01/06－115/05/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71072810.xml,data/raw/taichung/2026/tenders/20260102_3.87.1_11411181420.json
3.87.10|114A-100|20260102|BDM-1-71072219,2026,20260102,2025-12-31,3.87.10,臺中市政府建設局,114A-100,霧峰區聯合行政中心興建工程-第三次變更設計,<工程類>5129其他用途建築工程,限制性招標(未經公開評選或公開徵求),最低標,6570530,6500000,1,東盟營造股份有限公司,臺中市(非原住民地區),臺中市－霧峰區,115/01/10－115/12/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71072219.xml,data/raw/taichung/2026/tenders/20260102_3.87.10_114A-100.json
3.87.10|114B-046|20260102|BDM-1-71072363,2026,20260102,2025-12-31,3.87.10,臺中市政府建設局,114B-046,115年度東勢－豐原生活圈快速道路環境監測工作暨環評專業諮詢委託技術服務,<勞務類>8675與科技工程有關之顧問服務,經公開評選或公開徵求之限制性招標,準用最有利標,65496900,62200000,1,光宇工程顧問股份有限公司,臺中市(非原住民地區),"臺中市－豐原區,臺中市－石岡區,臺中市－東勢區",115/01/10－119/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71072363.xml,data/raw/taichung/2026/tenders/20260102_3.87.10_114B-046.json
3.87.10|114B-065|20260102|BDM-1-71072594,2026,20260102,2025-12-30,3.87.10,臺中市政府建設局,114B-065,115年度臺中市道路挖掘完工查(抽)驗委託技術服務案,<勞務類>8673綜合工程服務,經公開評選或公開徵求之限制性招標,準用最有利標,29800000,28000000,1,明廷工程顧問有限公司,臺中市(非原住民地區),臺中市－全區,115/01/09－115/12/31(預估),,,申挖修補,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20260102&fn=BDM-1-71072594.xml,data/raw/taichung/2026/tenders/20260102_3.87.10_114B-065.json
