case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.87.1|10411121556|20160104|BDM-1-51744841,2016,20160104,2015-12-30,3.87.1,臺中市政府秘書處,10411121556,臺中市政府臺灣大道市政大樓員工餐廳105-106年各櫃位委託經營管理案,<勞務類>642提供食物服務,公開招標,最有利標,0,900216,1,李子健,臺中市(非原住民地區),臺中市－西屯區,105/01/01－106/12/31(預估),臺中市政府臺灣大道,標案名稱,,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51744841.xml,data/raw/taichung/2016/tenders/20160104_3.87.1_10411121556.json
3.87.10|104A-289|20160104|BDM-1-51746492,2016,20160104,2015-12-31,3.87.10,臺中市政府建設局,104A-289,104年度臺中市潭子區雅潭路一、二段路面改善工程,<工程類>5139其他土木工程,公開招標,最低標,24580000,23250000,1,沅展營造股份有限公司,臺中市(非原住民地區),臺中市－潭子區,105/01/10－105/03/31(預估),二段路,標案名稱,路面刨鋪,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51746492.xml,data/raw/taichung/2016/tenders/20160104_3.87.10_104A-289.json
3.87.10|104A-323|20160104|BDM-1-51746344,2016,20160104,2015-12-31,3.87.10,臺中市政府建設局,104A-323,臺中市南屯區中彰橋下綠空間圍籬工程,<工程類>5139其他土木工程,公開招標,最低標,1722705,1666000,1,欣榮土木包工業,臺中市(非原住民地區),臺中市－南屯區,105/01/10－105/03/15(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51746344.xml,data/raw/taichung/2016/tenders/20160104_3.87.10_104A-323.json
3.87.10|104A-361|20160104|BDM-1-51746338,2016,20160104,2015-12-31,3.87.10,臺中市政府建設局,104A-361,臺中市五權西路路面改善工程(第一標：忠明南路至黎明路),<工程類>5139其他土木工程,公開招標,最低標,30040000,28116000,1,英宏營造有限公司,臺中市(非原住民地區),臺中市－南屯區,105/01/10－105/03/31(預估),臺中市五權西路；忠明南路；黎明路,標案名稱,路面刨鋪,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51746338.xml,data/raw/taichung/2016/tenders/20160104_3.87.10_104A-361.json
3.87.10|104A-377|20160104|BDM-1-51746288,2016,20160104,2015-12-31,3.87.10,臺中市政府建設局,104A-377,大里區第三公墓(瑞城墓區)綠美化工程,<工程類>5137運動及娛樂工程,公開招標,最低標,20519351,16700000,1,大將作營造股份有限公司,臺中市(非原住民地區),臺中市－大里區,105/01/10－105/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51746288.xml,data/raw/taichung/2016/tenders/20160104_3.87.10_104A-377.json
3.87.10|104A-400|20160104|BDM-1-51744958,2016,20160104,2015-12-30,3.87.10,臺中市政府建設局,104A-400,臺中市梧棲區五福國宅周邊景觀工程,<工程類>5139其他土木工程,公開招標,最低標,4819670,4368000,1,贊勝營造有限公司,臺中市(非原住民地區),臺中市－梧棲區,105/01/09－105/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51744958.xml,data/raw/taichung/2016/tenders/20160104_3.87.10_104A-400.json
3.87.10|104A-402|20160104|BDM-1-51744988,2016,20160104,2015-12-30,3.87.10,臺中市政府建設局,104A-402,104年度太平區鵬儀路等6處路面改善工程,"<工程類>5131快速道路(不含高架快速道路),街道,馬路,鐵路及機場跑道",公開招標,最低標,8651000,7770000,1,和億豐營造有限公司,臺中市(非原住民地區),臺中市－太平區,105/01/09－105/03/31(預估),等6處路,標案名稱,路面刨鋪,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51744988.xml,data/raw/taichung/2016/tenders/20160104_3.87.10_104A-402.json
3.87.10|104A-403|20160104|BDM-1-51744971,2016,20160104,2015-12-30,3.87.10,臺中市政府建設局,104A-403,外埔區大東里庄內巷等2件路面改善工程,<工程類>5139其他土木工程,公開招標,最低標,3419000,3266000,1,瑞祐土木包工業,臺中市(非原住民地區),臺中市－外埔區,105/01/09－105/04/15(預估),,,路面刨鋪,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51744971.xml,data/raw/taichung/2016/tenders/20160104_3.87.10_104A-403.json
3.87.10|104A-413|20160104|BDM-1-51744961,2016,20160104,2015-12-30,3.87.10,臺中市政府建設局,104A-413,臺中市大雅區平和路等3件路平改善工程,<工程類>5139其他土木工程,公開招標,最低標,6485000,6160000,1,弘城營造股份有限公司,臺中市(非原住民地區),臺中市－大雅區,104/12/30－105/01/31(預估),臺中市大雅區平和路；等3件路,標案名稱,,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51744961.xml,data/raw/taichung/2016/tenders/20160104_3.87.10_104A-413.json
3.87.10|104A-418|20160104|BDM-1-51744962,2016,20160104,2015-12-30,3.87.10,臺中市政府建設局,104A-418,臺中市梧棲區居仁街路面改善工程,<工程類>5139其他土木工程,公開招標,最低標,1689000,1600000,1,瑞祐土木包工業,臺中市(非原住民地區),臺中市－梧棲區,104/12/30－105/03/31(預估),臺中市梧棲區居仁街,標案名稱,路面刨鋪,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20160104&fn=BDM-1-51744962.xml,data/raw/taichung/2016/tenders/20160104_3.87.10_104A-418.json
